task,case,engine,time,p1,encoding
task1_single_qubit_baseline,baseline,julia_qtoolbox,36.0,0.5461159129730287,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,37.0,0.49726434196178243,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,38.0,0.3979079125327083,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,39.0,0.30917130910921425,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,40.0,0.2841098077868061,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,41.0,0.33716433441059346,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,42.0,0.43696823382612204,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,43.0,0.5259623200355193,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,44.0,0.5546087420172624,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,45.0,0.5098965343555786,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,46.0,0.4217697451033595,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,47.0,0.3444264592657624,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,48.0,0.3241159806601947,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,49.0,0.37254031681716376,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,50.0,0.4611255249432567,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,51.0,0.5388456173060137,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,52.0,0.5625293949688169,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,53.0,0.5216758614459848,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,54.0,0.44354417996779877,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,55.0,0.3761708191689986,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,56.0,0.3598498854896867,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,57.0,0.4039847071067743,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,58.0,0.4825807779984683,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,59.0,0.5504224261434081,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,60.0,0.5699079005516097,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,61.0,0.5326396342518332,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,62.0,0.4633999344826528,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,63.0,0.40474660150698377,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,64.0,0.3917655093157168,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,65.0,0.43193665962707556,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,66.0,0.501642364641193,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,67.0,0.560832074938341,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,68.0,0.5767737756851011,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,69.0,0.5428269032554132,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,70.0,0.48149399609205107,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,71.0,0.4304636803477318,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,72.0,0.4202689985006406,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,73.0,0.4567861846160425,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,74.0,0.5185829151549657,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,75.0,0.5701981787825171,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,76.0,0.5831558460157424,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,77.0,0.5522776806516868,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,78.0,0.4979722210693765,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,79.0,0.4536025135728816,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,80.0,0.4457236159642667,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,81.0,0.4788795956117598,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,82.0,0.5336434703683404,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,83.0,0.5786305138723554,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,84.0,0.5890821374478876,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,85.0,0.5610323100745936,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,86.0,0.5129698562415789,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,87.0,0.47441677976904056,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,88.0,0.46845423532263347,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,89.0,0.49852444692366393,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,90.0,0.5470372053113424,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,91.0,0.5862266070317058,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,92.0,0.5945798078901502,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,93.0,0.5691309346207394,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,94.0,0.5266120525118252,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,95.0,0.4931358742816906,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,96.0,0.48875134990646996,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,97.0,0.5159938603047557,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,98.0,0.5589526589376145,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,99.0,0.5930732443782677,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,100.0,0.5996750365697208,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,101.0,0.5766131022822633,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,102.0,0.5390144833068748,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,103.0,0.5099671085650507,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,104.0,0.5068746611683791,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,105.0,0.5315303659126598,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,106.0,0.5695566650379075,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,107.0,0.5992476670008486,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,108.0,0.6043929913046929,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,109.0,0.5835174154004189,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,110.0,0.5502838770122706,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,111.0,0.525097791008561,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,112.0,0.5230563355843353,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,113.0,0.5453493677650443,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,114.0,0.5789968742752386,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,115.0,0.6048187171295938,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,116.0,0.6087577798712435,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,117.0,0.5898813047738631,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,118.0,0.5605185831978415,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,119.0,0.5386970633755299,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,120.0,0.5375038742441635,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,121.0,0.5576421353564449,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,122.0,0.5874039697923211,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,123.0,0.6098477905506712,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,124.0,0.6127924374248179,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,125.0,0.5957408407096587,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,126.0,0.5698091411875491,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,127.0,0.5509176000995669,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,128.0,0.55040272302713,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,129.0,0.5685785521759665,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,130.0,0.5948936740451263,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,131.0,0.6143896989426765,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,132.0,0.6165189067525431,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,133.0,0.6011305931206825,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,134.0,0.578238734741758,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,135.0,0.5618972116181263,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,136.0,0.561918580626544,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,137.0,0.5783094649536736,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,138.0,0.6015684453593273,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,139.0,0.6184933963925716,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,140.0,0.6199580271279763,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,141.0,0.6060835289203574,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,142.0,0.5858837844642119,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,143.0,0.5717601674570251,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,144.0,0.5721995115149285,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,145.0,0.5869688885038197,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,146.0,0.6075190965628839,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,147.0,0.6222026766482359,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,148.0,0.623129559599336,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,149.0,0.6106309800893244,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,150.0,0.5928143638799372,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,151.0,0.5806185563379685,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,152.0,0.5813777875886781,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,153.0,0.5946758110628967,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,154.0,0.6128260776446773,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,155.0,0.625556737132005,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,156.0,0.626052196769889,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,157.0,0.6148026135014394,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,158.0,0.5990946971149964,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,159.0,0.5885734313983743,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,160.0,0.5895715538493848,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,161.0,0.6015359660278754,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,162.0,0.6175606941558278,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,163.0,0.628590677993029,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,164.0,0.6287435717736115,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,165.0,0.618626397762446,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,166.0,0.604783543264304,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,167.0,0.5957158251661221,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,168.0,0.5968863538099115,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,169.0,0.6076432477500449,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,170.0,0.6217862048620671,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,171.0,0.6313359553962522,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,172.0,0.6312202996478549,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,173.0,0.6221286566270837,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,174.0,0.6099347061682755,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,175.0,0.6021277928526103,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,176.0,0.6034164523855408,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,177.0,0.6130810628747524,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,178.0,0.6255586837955268,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,179.0,0.6338208226507082,basis_population_single_qubit
task1_single_qubit_baseline,baseline,julia_qtoolbox,180.0,0.6334980043339896,basis_population_single_qubit
